"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"52221",31,"1982",1,3,1,2,2,65
"52251",36,"1982",2,3,1,2,2,65
"52280",36,"1982",1,3,1,2,2,68
"52329",36,"1982",1,3,1,2,2,68
"52373",37,"1982",1,1,1,2,2,67
"52381",37,"1982",1,3,1,2,2,68
"52475",34,"1982",3,2,1,2,2,64
"52492",34,"1982",2,3,1,2,2,65
"52525",34,"1982",1,1,4,2,2,64
"52565",34,"1982",1,3,1,2,2,68
"52566",34,"1982",1,3,1,2,2,68
"52588",34,"1982",3,1,4,2,2,68
"52598",34,"1982",1,3,1,2,2,68
"52605",34,"1982",2,3,2,2,2,64
"52641",27,"1982",1,3,1,2,2,65
"52642",27,"1982",1,1,1,1,2,68
"52671",27,"1982",1,2,1,2,2,65
"52676",27,"1982",1,2,1,2,2,68
"52712",27,"1982",1,2,1,2,2,65
"52713",27,"1982",1,2,1,2,2,65
"52719",1,"1982",3,1,1,2,2,68
"52726",1,"1982",1,1,1,1,2,67
"52749",1,"1982",1,3,1,2,2,68
"52767",1,"1982",3,3,1,2,2,65
"52819",1,"1982",3,3,1,2,2,68
"52872",17,"1982",1,1,1,2,2,67
"52899",17,"1982",1,2,2,2,2,68
"52904",17,"1982",1,3,1,1,2,67
"52943",17,"1982",1,3,1,2,2,68
"53001",17,"1982",1,3,4,2,2,65
"53003",17,"1982",1,3,1,2,2,65
"53017",17,"1982",1,2,1,1,2,64
"53030",17,"1982",1,3,1,2,2,68
"53038",17,"1982",1,1,1,1,2,68
"53051",17,"1982",1,3,1,2,2,64
"53114",13,"1982",3,2,1,2,2,68
"53120",21,"1983",1,1,1,2,2,64
"53125",21,"1983",1,1,2,2,2,64
"53140",21,"1983",1,2,1,2,2,68
"53148",21,"1983",2,1,1,2,2,65
"53149",21,"1983",2,1,1,2,2,64
"53193",21,"1983",1,1,1,2,2,64
"53201",21,"1983",1,1,1,1,2,62
"53222",26,"1983",1,2,1,2,2,68
"53230",26,"1983",2,3,1,2,2,68
"53231",26,"1983",2,3,1,2,2,68
"53236",26,"1983",1,3,1,2,2,65
"53237",26,"1983",1,3,1,2,2,65
"53238",26,"1983",1,1,2,2,2,67
"53281",26,"1983",1,2,2,2,2,68
"53335",26,"1983",2,3,1,2,2,68
"53395",28,"1983",1,3,1,2,2,68
"53402",28,"1983",1,3,2,2,2,68
"53467",4,"1983",1,2,2,2,2,64
"53477",4,"1983",1,2,1,2,2,65
"53484",4,"1983",1,2,1,2,2,67
"53485",4,"1983",1,2,1,2,2,65
"53495",4,"1983",4,1,1,2,2,68
"53522",4,"1983",1,2,2,2,2,68
"53528",4,"1983",1,3,2,2,2,62
"53534",4,"1983",1,1,1,2,2,67
"53541",4,"1983",1,2,1,2,2,68
"53557",4,"1983",1,2,1,2,2,65
"53616",26,"1983",1,3,1,2,2,65
"53637",26,"1983",1,1,2,2,2,64
"53646",26,"1983",3,3,1,2,2,68
"53657",21,"1983",1,1,1,1,2,68
"53660",21,"1983",1,3,2,2,2,64
"53661",21,"1983",1,3,2,2,2,64
"53662",21,"1983",1,3,2,2,2,65
"53673",21,"1983",3,1,1,2,2,68
"53701",21,"1983",1,1,2,2,2,64
"53707",21,"1983",1,3,2,2,2,64
"53708",21,"1983",2,2,2,2,2,64
"53709",21,"1983",2,2,2,2,2,64
"53710",21,"1983",2,2,2,2,2,64
"53723",21,"1983",1,2,1,2,2,64
"53743",21,"1983",2,2,2,2,2,64
"53746",21,"1983",1,3,1,2,2,64
"53756",21,"1983",1,2,1,2,2,68
"53762",21,"1983",2,2,2,2,2,68
"53793",21,"1983",2,1,1,1,2,65
"53800",21,"1983",1,3,2,2,2,64
"53827",21,"1983",1,2,2,2,2,64
"53832",21,"1983",1,2,2,2,2,68
"53846",21,"1983",1,2,2,2,2,65
"53849",21,"1983",2,2,2,2,2,64
"53868",21,"1983",2,2,2,2,2,68
"53887",21,"1983",1,2,2,2,2,64
"53917",21,"1983",1,1,1,1,2,64
"53939",20,"1983",2,2,1,2,2,68
"53941",20,"1983",2,1,1,2,2,68
"53990",20,"1983",1,3,1,2,2,68
"54021",20,"1983",1,2,1,2,2,60
"54051",20,"1983",2,2,1,2,2,68
"54098",22,"1983",1,1,1,2,2,68
"54122",22,"1983",2,3,1,1,2,68
"54135",22,"1983",1,1,2,2,2,65
"54140",22,"1983",1,3,1,2,2,60
"54143",22,"1983",2,2,2,2,2,67
"54178",16,"1983",2,1,2,2,2,64
"54236",19,"1983",2,3,1,2,2,65
"54241",19,"1983",3,1,2,2,2,68
"54242",19,"1983",3,1,2,2,2,65
"54336",19,"1983",2,1,1,2,2,68
"54337",19,"1983",2,1,1,2,2,67
"54345",19,"1983",2,3,1,2,2,68
"54390",32,"1983",2,1,2,2,2,65
"54409",32,"1983",2,3,1,2,2,64
"54422",32,"1983",1,3,1,2,2,68
"54444",8,"1983",2,2,1,2,2,67
"54455",8,"1983",1,2,1,2,2,68
"54474",8,"1983",3,3,1,2,2,67
"54482",8,"1983",2,1,2,2,2,64
"54486",8,"1983",3,2,1,2,2,68
"54504",8,"1983",4,1,1,2,2,65
"54562",8,"1983",1,3,1,2,2,64
"54566",6,"1983",1,3,1,1,2,68
"54593",6,"1983",1,2,1,2,2,68
"54646",6,"1983",1,2,1,1,2,65
"54674",6,"1983",2,1,2,2,2,68
"54678",6,"1983",1,3,2,2,2,68
"54681",6,"1983",1,1,1,2,2,68
"54695",6,"1983",1,1,2,2,2,64
"54696",6,"1983",1,1,2,2,2,60
"54697",6,"1983",1,1,2,2,2,65
"54725",6,"1983",1,1,2,2,2,64
"54741",6,"1983",1,2,1,2,2,65
"54758",12,"1983",1,2,1,2,2,68
"54769",12,"1983",2,2,2,2,2,65
"54778",12,"1983",1,3,1,2,2,68
"54781",12,"1983",1,3,1,2,2,68
"54800",12,"1983",3,2,1,2,2,68
"54808",12,"1983",2,1,2,2,2,64
"54817",12,"1983",1,2,1,2,2,68
"54834",12,"1983",1,3,2,2,2,68
"54842",12,"1983",1,2,1,2,2,65
"54873",12,"1983",1,3,1,2,2,68
"54877",12,"1983",1,1,1,2,2,65
"54878",12,"1983",1,1,1,2,2,68
"54879",12,"1983",1,1,1,2,2,68
"54880",12,"1983",1,1,1,2,2,68
"54915",12,"1983",1,2,1,2,2,68
"54996",12,"1983",1,2,2,2,2,64
"55010",12,"1983",1,1,2,2,2,65
"55114",9,"1983",1,2,1,2,2,68
"55127",7,"1983",1,3,1,2,2,64
"55181",7,"1983",1,3,4,1,2,68
"55380",12,"1983",2,1,1,2,2,68
"55428",18,"1983",1,1,1,1,2,64
"55481",14,"1983",2,1,2,2,2,64
"55483",14,"1983",2,1,2,2,2,62
"55495",14,"1983",2,1,1,2,2,65
"55583",10,"1983",2,2,1,2,2,68
"55584",10,"1983",2,3,1,2,2,68
"55585",10,"1983",2,3,1,2,2,68
"55586",10,"1983",3,3,1,2,2,68
"55599",10,"1983",1,2,1,1,2,68
"55647",10,"1983",3,2,1,2,2,65
"55670",10,"1983",1,1,1,2,2,68
"55717",23,"1983",4,2,1,2,2,68
"55761",2,"1983",2,3,1,2,2,68
"55810",2,"1983",5,1,1,2,2,64
"55811",2,"1983",5,1,1,2,2,64
"55853",15,"1983",2,3,1,1,2,64
"55855",15,"1983",1,3,1,2,2,68
"55887",15,"1983",3,2,1,1,2,64
"55930",15,"1983",3,3,1,2,2,68
"55971",15,"1983",1,1,1,1,2,62
"55976",15,"1983",1,2,1,1,2,65
"55982",15,"1983",1,3,1,2,2,65
"55983",15,"1983",1,3,1,2,2,68
"56017",15,"1983",1,3,1,2,2,67
"56026",15,"1983",2,2,1,2,2,65
"56148",39,"1983",1,2,2,2,2,64
"56152",39,"1983",2,3,1,2,2,65
"56161",39,"1983",1,3,2,1,2,64
"56188",7,"1983",1,1,1,2,2,68
"56216",33,"1983",1,1,1,2,2,68
"56227",33,"1983",1,1,1,1,2,67
"56235",33,"1983",3,2,1,2,2,65
"56240",33,"1983",3,3,1,2,2,68
"56274",25,"1983",1,3,1,2,2,60
"56275",25,"1983",1,3,1,2,2,68
"56339",39,"1983",1,2,1,2,2,65
"56340",39,"1983",1,2,1,2,2,64
"56438",39,"1983",1,2,2,2,2,64
"56439",39,"1983",1,2,2,2,2,68
"56480",38,"1983",1,2,2,2,2,63
"56497",38,"1983",3,2,1,2,2,67
"56500",38,"1983",2,2,1,2,2,65
"56505",38,"1983",2,1,2,2,2,65
"56565",38,"1983",4,2,1,2,2,68
"56620",5,"1983",1,2,2,2,2,67
"56625",40,"1983",1,1,1,2,2,68
"56632",15,"1983",3,1,2,2,2,64
"56635",15,"1983",4,1,2,2,2,64
"56646",11,"1983",1,2,1,2,2,68
"56734",11,"1983",1,1,1,1,2,68
"56735",11,"1983",2,1,1,2,2,68
"56741",11,"1983",3,2,1,2,2,68
"56742",11,"1983",3,2,1,2,2,68
"56743",11,"1983",3,2,1,2,2,68
"56753",11,"1983",1,3,1,2,2,63
"56754",11,"1983",1,3,1,2,2,68
"56781",29,"1983",1,3,1,2,2,63
"56782",29,"1983",1,3,1,2,2,68
"56790",29,"1983",1,3,1,2,2,67
"56806",29,"1983",4,1,1,2,2,65
"56848",29,"1983",1,3,1,2,2,67
"56883",29,"1983",1,3,4,2,2,64
"56884",29,"1983",1,3,1,2,2,68
"56887",29,"1983",4,1,1,2,2,64
"56888",29,"1983",4,1,1,2,2,65
"56923",17,"1983",2,1,2,2,2,64
"56943",17,"1983",1,2,2,2,2,67
"56948",17,"1983",2,2,2,2,2,64
"56967",17,"1983",1,3,1,1,2,64
"57015",17,"1983",3,1,1,2,2,65
"57026",17,"1983",1,3,1,1,2,63
"57040",17,"1983",1,2,1,1,2,64
"57074",17,"1983",2,3,1,2,2,67
"57141",17,"1983",2,2,1,1,2,65
"57147",17,"1983",1,3,1,1,2,63
"57165",35,"1983",1,2,1,2,2,68
"57180",24,"1983",1,1,1,2,2,68
"57235",24,"1983",1,3,2,2,2,68
"57246",35,"1983",2,3,1,1,2,65
"57248",35,"1983",2,1,1,1,2,68
"57249",35,"1983",2,1,1,2,2,68
"57250",35,"1983",2,1,1,2,2,68
"57251",35,"1983",2,1,1,2,2,67
"57264",24,"1983",3,1,1,2,2,64
"57342",35,"1983",1,2,1,2,2,65
"57344",24,"1983",4,3,1,2,2,68
"57375",35,"1983",3,3,1,2,2,64
"57387",35,"1983",3,1,1,2,2,68
"57430",35,"1983",4,2,1,2,2,68
"57460",35,"1983",1,1,2,2,2,62
"57461",35,"1983",1,1,2,2,2,64
"57487",30,"1983",1,3,1,2,2,64
"57498",30,"1983",3,2,1,2,2,65
"57531",30,"1983",2,3,1,2,2,68
"57546",30,"1983",1,1,1,2,2,67
"57552",30,"1983",1,3,1,2,2,65
"57558",30,"1983",3,1,1,2,2,67
"57560",30,"1983",2,2,1,2,2,65
"57624",31,"1983",3,2,3,2,2,67
"57640",31,"1983",2,1,1,2,2,68
"57641",31,"1983",2,1,1,2,2,68
"57642",31,"1983",2,1,1,2,2,68
"57643",31,"1983",2,1,1,2,2,68
"57663",31,"1983",1,1,1,1,2,65
"57690",36,"1983",1,2,4,2,2,64
"57714",36,"1983",1,1,1,1,2,62
"57719",36,"1983",3,2,1,2,2,65
"57756",36,"1983",1,3,1,1,2,68
"57760",36,"1983",1,3,1,2,2,65
"57761",36,"1983",1,3,1,2,2,67
"57771",36,"1983",1,3,1,2,2,64
"57784",36,"1983",1,2,1,1,2,64
"57786",36,"1983",1,2,1,2,2,65
"57838",37,"1983",2,2,1,2,2,68
"57842",37,"1983",1,3,1,2,2,67
"57846",37,"1983",1,1,1,2,2,68
"57887",37,"1983",1,2,1,2,2,64
"57902",37,"1983",2,2,1,2,2,68
"57905",37,"1983",1,2,1,2,2,68
"57906",37,"1983",1,2,1,2,2,68
"57917",37,"1983",1,3,1,2,2,67
"57936",34,"1983",3,3,1,2,2,67
"57944",34,"1983",1,3,1,2,2,65
"58023",34,"1983",2,2,1,2,2,64
"58033",34,"1983",1,1,1,2,2,62
"58034",34,"1983",1,1,1,2,2,68
"58061",34,"1983",4,2,1,2,2,65
"58062",34,"1983",4,2,1,2,2,67
"58090",34,"1983",3,3,1,1,2,68
"58098",34,"1983",2,3,1,2,2,65
"58143",34,"1983",2,2,1,1,2,65
"58152",27,"1983",1,1,1,2,2,68
"58153",27,"1983",1,1,1,2,2,68
"58210",27,"1983",1,3,1,2,2,68
"58232",27,"1983",1,2,1,2,2,68
"58248",1,"1983",1,1,1,2,2,65
"58257",1,"1983",1,2,1,1,2,60
"58271",1,"1983",1,3,4,2,2,68
"58288",1,"1983",1,3,1,2,2,68
"58375",1,"1983",2,1,1,2,2,68
"58415",17,"1983",2,1,1,1,2,64
"58435",17,"1983",1,2,3,2,2,68
"58463",17,"1983",1,3,1,2,2,62
"58467",17,"1983",1,1,2,2,2,68
"58490",17,"1983",1,3,1,2,2,64
"58500",17,"1983",1,3,1,2,2,67
"58506",17,"1983",1,2,1,2,2,68
"58515",17,"1983",1,2,1,2,2,68
"58530",17,"1983",1,3,1,1,2,68
"58548",17,"1983",2,3,1,2,2,67
"58557",17,"1983",1,2,2,2,2,64
"58559",17,"1983",1,3,1,2,2,68
"58588",17,"1983",1,2,2,2,2,68
"58596",17,"1983",3,1,2,2,2,68
"58639",17,"1983",1,1,1,2,2,64
"58706",13,"1983",2,2,1,2,2,68
"58708",13,"1983",2,2,1,2,2,68
"58760",21,"1983",1,2,1,1,2,64
"58761",21,"1983",1,2,1,1,2,64
"58762",21,"1983",1,3,1,2,2,64
"58764",21,"1983",1,2,1,2,2,68
"58769",21,"1983",1,3,1,2,2,68
"58771",21,"1983",1,3,4,2,2,68
"58775",21,"1983",2,1,1,2,2,64
"58898",26,"1983",1,1,1,2,2,68
"58913",26,"1983",3,1,2,2,2,65
"58916",26,"1983",3,1,2,2,2,65
"58958",28,"1983",1,2,1,2,2,68
"58959",28,"1983",1,2,1,2,2,68
"58983",28,"1983",1,2,1,2,2,65
"59018",28,"1983",1,3,1,2,2,68
"59020",28,"1983",1,3,1,2,2,68
"59029",28,"1983",1,1,1,2,2,65
"59059",4,"1983",2,1,1,2,2,68
"59102",4,"1983",3,1,1,2,2,68
"59108",4,"1983",1,1,1,2,2,68
"59109",4,"1983",1,1,1,2,2,65
"59111",4,"1983",3,1,1,2,2,68
"59138",4,"1983",2,1,1,2,2,67
"59170",4,"1983",2,2,1,2,2,65
"59181",26,"1983",2,3,1,2,2,67
"59205",21,"1983",1,2,1,2,2,64
"59218",21,"1983",2,2,2,2,2,68
"59219",21,"1983",2,2,2,2,2,67
"59233",21,"1983",1,3,1,2,2,64
"59239",21,"1983",1,1,1,2,2,64
"59248",21,"1983",1,3,1,2,2,68
"59249",21,"1983",1,3,1,2,2,68
"59263",21,"1983",1,2,1,1,2,67
"59264",21,"1983",1,1,1,1,2,64
"59267",21,"1983",1,3,1,2,2,64
"59309",21,"1983",1,2,1,1,2,68
"59321",21,"1983",1,1,1,1,2,68
"59325",21,"1983",2,2,1,1,2,65
"59326",21,"1983",3,1,1,1,2,64
"59327",21,"1983",3,1,1,1,2,64
"59345",21,"1983",1,3,1,1,2,64
"59347",21,"1983",1,3,1,1,2,64
"59348",21,"1983",1,1,2,2,2,64
"59357",21,"1983",1,3,1,2,2,68
"59359",21,"1983",1,3,1,2,2,67
"59363",21,"1983",1,3,1,2,2,65
"59374",21,"1983",1,2,4,2,2,68
"59395",21,"1983",1,2,1,2,2,65
"59397",21,"1983",1,2,1,1,2,65
"59414",21,"1983",1,3,1,2,2,64
"59421",21,"1983",1,3,2,2,2,64
"59427",21,"1983",1,1,1,1,2,65
"59437",21,"1983",2,3,2,2,2,64
"59454",21,"1983",1,3,1,2,2,64
"59598",21,"1983",1,3,1,2,2,63
"59607",20,"1983",2,1,1,2,2,68
"59608",20,"1983",2,1,1,2,2,68
"59611",20,"1983",1,1,1,2,2,68
"59616",20,"1983",1,1,1,2,2,65
"59619",20,"1983",3,1,1,2,2,64
"59652",21,"1983",1,2,1,2,2,65
"59654",21,"1983",1,1,1,2,2,65
"59656",21,"1983",1,1,1,2,2,65
"59662",21,"1983",1,1,1,2,2,67
"59732",16,"1983",1,2,1,2,2,65
"59798",19,"1983",2,2,1,2,2,68
"59837",19,"1983",4,1,2,2,2,68
"59856",19,"1983",2,3,1,2,2,63
"59857",19,"1983",2,3,1,2,2,68
"59904",19,"1983",1,2,1,2,2,68
"59911",19,"1983",1,2,1,2,2,64
"59943",12,"1983",1,3,1,2,2,64
"59946",32,"1983",1,2,1,2,2,68
"59947",32,"1983",1,1,1,2,2,68
"59967",32,"1983",1,2,1,2,2,63
"60013",32,"1983",2,3,1,2,2,65
"60056",8,"1983",1,3,1,2,2,68
"60066",8,"1983",1,2,1,2,2,68
"60067",8,"1983",1,2,1,2,2,68
"60071",8,"1983",2,1,2,2,2,64
"60160",6,"1983",1,2,2,2,2,65
"60179",6,"1983",1,2,1,1,2,64
"60180",6,"1983",1,2,2,2,2,68
"60204",6,"1983",1,3,2,2,2,64
"60236",6,"1983",1,1,1,2,2,68
"60264",6,"1983",1,1,2,2,2,67
"60326",6,"1983",2,2,1,2,2,67
"60399",12,"1983",2,1,2,2,2,60
"60407",12,"1983",1,1,2,2,2,68
"60415",12,"1983",1,3,1,2,2,68
"60480",12,"1983",1,2,1,2,2,67
"60490",12,"1983",3,2,1,2,2,68
"60491",12,"1983",1,3,1,2,2,68
"60492",12,"1983",1,3,2,2,2,68
"60517",12,"1983",1,1,1,2,2,68
"60518",12,"1983",1,1,1,2,2,68
"60519",12,"1983",1,1,1,2,2,68
"60553",12,"1983",1,3,1,2,2,64
"60581",12,"1983",1,3,2,2,2,64
"60588",12,"1983",1,2,1,2,2,68
"60589",12,"1983",1,2,1,2,2,68
"60596",12,"1983",1,1,2,2,2,65
"60612",12,"1983",3,2,2,2,2,63
"60614",12,"1983",3,2,2,2,2,65
"60615",12,"1983",3,2,2,2,2,65
"60656",12,"1983",3,1,2,2,2,64
"60657",12,"1983",3,1,2,2,2,64
"60668",12,"1983",3,2,1,2,2,64
"60711",12,"1983",1,3,1,2,2,68
"60747",9,"1983",3,3,1,2,2,64
"60748",9,"1983",3,3,1,2,2,68
"60768",9,"1983",2,2,1,2,2,67
"60776",9,"1983",1,1,2,2,2,65
"60782",7,"1983",1,3,1,2,2,68
"60880",32,"1983",3,1,1,2,2,68
"60883",32,"1983",1,3,1,2,2,68
"60900",6,"1983",2,3,1,2,2,68
"60975",6,"1983",1,3,2,2,2,68
"61000",6,"1983",1,2,1,2,2,68
"61060",18,"1983",1,3,1,2,2,62
"61080",18,"1983",1,2,2,2,2,62
"61086",18,"1983",2,2,1,2,2,68
"61104",18,"1983",1,3,1,2,2,64
"61157",14,"1983",3,3,1,2,2,64
"61182",14,"1983",1,2,1,2,2,67
"61207",10,"1983",4,1,1,2,2,68
"61208",10,"1983",2,1,1,1,2,68
"61253",10,"1983",4,2,1,2,2,65
"61322",10,"1983",4,2,2,2,2,64
"61343",10,"1983",2,2,2,2,2,65
"61372",10,"1983",3,2,2,2,2,65
"61390",23,"1983",1,2,1,2,2,68
"61400",23,"1983",1,3,2,2,2,65
"61407",23,"1983",1,3,1,2,2,68
"61422",23,"1983",1,2,1,2,2,68
"61456",2,"1983",1,3,1,2,2,68
"61467",2,"1983",1,3,1,2,2,67
"61508",15,"1983",2,1,1,2,2,65
"61517",15,"1983",2,2,2,2,2,65
"61519",15,"1983",2,2,1,2,2,68
"61571",15,"1983",1,3,2,2,2,68
"61583",15,"1983",1,3,1,2,2,65
"61601",15,"1983",1,3,3,2,2,68
"61612",15,"1983",1,3,1,2,2,65
"61650",15,"1983",1,2,1,1,2,65
"61705",3,"1983",3,3,2,2,2,68
"61727",3,"1983",1,3,1,2,2,68
"61728",3,"1983",1,3,1,2,2,68
"61777",3,"1983",2,1,2,2,2,64
"61809",39,"1983",1,1,2,2,2,64
"61810",39,"1983",1,1,2,2,2,68
"61812",39,"1983",1,1,2,2,2,64
"61821",39,"1983",1,1,1,2,2,64
"61836",7,"1983",2,2,1,2,2,64
"61840",7,"1983",1,2,1,2,2,68
"61859",33,"1983",1,2,1,1,2,68
"61907",25,"1983",3,1,2,2,2,68
"61937",25,"1983",1,1,2,2,2,65
"61942",25,"1983",3,2,1,2,2,67
"61959",25,"1983",2,2,1,2,2,68
"62065",39,"1983",1,2,1,2,2,64
"62089",39,"1983",1,1,2,2,2,65
"62171",38,"1983",3,2,1,2,2,65
"62197",38,"1983",1,2,1,2,2,67
"62230",39,"1983",1,2,1,2,2,67
"62251",39,"1983",1,2,1,2,2,65
"62260",5,"1983",2,3,1,2,2,68
"62264",5,"1983",1,3,1,2,2,64
"62286",5,"1983",2,1,2,2,2,67
"62287",5,"1983",2,2,2,2,2,68
"62306",15,"1983",2,1,2,2,2,68
"62333",11,"1983",2,3,1,2,2,68
"62361",11,"1983",4,3,1,2,2,68
"62409",11,"1983",1,3,1,2,2,68
"62417",29,"1983",2,1,1,1,2,67
"62430",29,"1983",1,3,1,2,2,67
"62453",29,"1983",1,1,1,2,2,67
"62465",29,"1983",4,3,1,2,2,68
"62468",29,"1983",2,3,1,2,2,68
"62469",29,"1983",3,1,1,2,2,68
"62485",29,"1983",1,1,1,2,2,68
"62518",17,"1983",1,3,1,1,2,67
"62534",17,"1983",1,2,2,2,2,65
"62535",17,"1983",1,2,2,2,2,65
"62568",17,"1983",2,2,1,2,2,64
"62573",17,"1983",2,1,2,2,2,64
"62579",17,"1983",1,2,1,1,2,68
"62666",17,"1983",1,3,1,1,2,64
"62732",17,"1983",2,3,2,2,2,64
"62753",35,"1983",4,1,1,2,2,64
"62764",35,"1983",1,1,1,2,2,63
"62796",35,"1983",1,2,1,1,2,67
"62813",24,"1983",1,1,1,2,2,68
"62841",35,"1983",1,2,3,1,2,67
"62866",24,"1983",1,2,1,2,2,68
"62913",35,"1983",2,1,1,2,2,65
"62926",24,"1983",1,1,2,2,2,65
"62949",35,"1983",1,2,1,2,2,68
"62977",35,"1983",1,2,1,2,2,68
"63037",30,"1983",2,1,1,2,2,60
"63105",30,"1983",2,3,1,2,2,64
"63125",30,"1983",1,3,1,2,2,68
"63140",31,"1983",3,1,1,2,2,68
"63142",31,"1983",2,1,1,2,2,65
"63165",31,"1983",2,2,1,1,2,68
"63188",31,"1983",4,1,1,2,2,60
"63192",31,"1983",3,1,1,2,2,68
"63202",31,"1983",1,2,1,2,2,68
"63279",36,"1983",1,3,1,2,2,67
"63280",36,"1983",1,3,1,2,2,67
"63290",36,"1983",2,2,1,2,2,64
"63337",37,"1983",3,3,1,2,2,68
"63344",37,"1983",1,2,1,2,2,68
"63357",37,"1983",1,2,1,2,2,63
"63479",34,"1983",1,2,1,2,2,67
"63526",34,"1983",2,1,4,1,2,64
"63527",34,"1983",2,1,4,1,2,68
"63528",34,"1983",2,1,4,1,2,68
"63531",34,"1983",2,1,1,1,2,62
"63533",34,"1983",2,1,3,2,2,62
"63542",34,"1983",5,1,1,2,2,68
"63544",34,"1983",5,1,1,2,2,64
"63548",34,"1983",5,1,1,2,2,62
"63566",34,"1983",3,2,1,2,2,68
"63615",34,"1983",1,1,2,2,2,65
"63638",27,"1983",5,1,1,2,2,65
"63665",27,"1983",1,2,1,2,2,65
"63688",27,"1983",1,1,1,2,2,68
"63786",1,"1983",3,3,1,2,2,68
"63788",1,"1983",1,3,1,2,2,64
"63797",1,"1983",1,2,1,2,2,68
"63798",1,"1983",2,2,1,2,2,68
"63800",1,"1983",2,2,4,2,2,62
"63802",1,"1983",2,2,1,2,2,65
"63805",1,"1983",2,2,1,1,2,64
"63822",1,"1983",4,3,1,2,2,65
"63824",1,"1983",3,2,1,2,2,65
"63829",1,"1983",2,3,1,2,2,65
"63854",1,"1983",2,3,1,2,2,67
"63897",1,"1983",1,3,1,2,2,68
"63942",17,"1983",1,3,1,2,2,64
"63966",17,"1983",1,2,1,1,2,68
"63968",17,"1983",1,3,1,1,2,64
"63969",17,"1983",1,3,1,1,2,65
"63989",17,"1983",1,3,1,2,2,67
"63993",17,"1983",1,3,1,2,2,60
"63999",17,"1983",1,1,1,2,2,63
"64032",17,"1983",2,3,1,2,2,68
"64033",17,"1983",2,3,1,2,2,65
"64095",17,"1983",1,1,1,2,2,60
"64106",17,"1983",1,1,1,1,2,68
"64107",17,"1983",1,1,1,1,2,68
"64111",17,"1983",1,2,1,2,2,68
"64136",17,"1983",1,3,1,2,2,68
"64137",17,"1983",1,3,1,2,2,68
"64161",17,"1983",2,3,1,1,2,67
"64220",13,"1983",1,2,1,2,2,65
"64256",13,"1983",1,2,1,2,2,68
"64259",21,"1983",1,2,1,1,2,68
"64350",20,"1983",1,2,1,2,2,67
"64389",32,"1983",1,3,1,2,2,68
"64400",8,"1983",1,1,2,2,2,64
"64406",6,"1983",1,2,2,2,2,68
"64446",12,"1983",1,3,2,2,2,65
"64460",12,"1983",1,1,2,2,2,64
"64487",12,"1983",1,2,1,2,2,64
"64528",15,"1983",2,1,1,2,2,64
"64556",33,"1983",1,2,1,2,2,68
"64557",33,"1983",1,2,1,2,2,65
"64558",33,"1983",1,2,1,2,2,65
"64562",25,"1983",1,2,1,2,2,68
"64649",24,"1983",1,3,1,2,2,68
"64650",24,"1983",1,3,1,2,2,68
"64699",36,"1983",1,3,1,2,2,68
"64785",17,"1983",1,3,1,2,2,68
"64790",17,"1983",1,2,1,1,2,63
"64798",17,"1983",1,3,4,2,2,68
"64844",28,"1983",1,1,2,2,2,68
"64936",32,"1983",1,2,2,2,2,68
"64969",12,"1983",1,3,1,2,2,65
"64990",12,"1983",1,1,2,2,2,65
"65053",10,"1983",1,3,1,2,2,64
"65102",7,"1983",1,3,1,2,2,68
"65116",39,"1983",1,3,1,2,2,68
"65117",39,"1983",1,3,2,2,2,67
"65118",39,"1983",1,3,2,2,2,67
"65140",11,"1983",2,1,1,2,2,68
"65146",11,"1983",1,3,1,2,2,63
"65156",29,"1983",1,3,1,2,2,68
"65188",17,"1983",1,2,1,1,2,64
"65206",24,"1983",1,1,1,2,2,65
"65219",30,"1983",1,3,2,2,2,65
"65250",34,"1983",1,3,1,2,2,68
"65254",34,"1983",1,1,1,2,2,65
"65261",34,"1983",1,1,1,2,2,68
"65288",1,"1983",2,1,1,2,2,67
"65318",17,"1983",1,3,1,1,2,67
"65319",17,"1983",1,3,1,1,2,68
"65325",17,"1983",1,3,1,2,2,68
"65331",17,"1983",1,1,1,2,2,67
"65332",17,"1983",1,1,1,2,2,65
"65348",21,"1984",2,1,1,1,2,64
"65349",21,"1984",2,2,1,2,2,64
"65358",21,"1984",1,1,1,2,2,67
"65359",21,"1984",1,1,1,2,2,68
"65373",21,"1984",1,1,1,2,2,64
"65402",26,"1984",2,3,1,2,2,68
"65403",26,"1984",2,3,1,2,2,68
"65411",26,"1984",1,3,1,2,2,60
"65424",26,"1984",2,3,1,2,2,68
"65483",28,"1984",2,1,1,2,2,67
"65500",28,"1984",2,1,1,2,2,65
"65507",28,"1984",1,1,1,2,2,65
"65546",4,"1984",1,2,1,2,2,65
"65568",4,"1984",2,2,1,2,2,68
"65572",4,"1984",1,1,1,2,2,68
"65636",21,"1984",2,2,2,2,2,64
"65637",21,"1984",2,2,2,2,2,68
"65638",21,"1984",2,2,2,2,2,64
"65663",21,"1984",1,1,2,2,2,64
"65673",21,"1984",1,3,2,2,2,64
"65740",20,"1984",2,2,1,2,2,68
"65745",20,"1984",2,1,1,1,2,60
"65747",20,"1984",1,2,2,2,2,68
"65759",21,"1984",2,2,1,2,2,64
"65784",20,"1984",1,2,1,2,2,64
"65809",20,"1984",1,3,1,2,2,67
"65827",22,"1984",1,3,1,2,2,64
"65837",22,"1984",2,3,2,2,2,63
"65871",16,"1984",4,2,1,2,2,65
